==4025== NVPROF is profiling process 4025, command: python3 -m sockeye.train --source /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train-preproc.vi --target /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train
==4025== Profiling application: python3 -m sockeye.train --source /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train-preproc.vi --target /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train
==4025== Profiling result:
==4025== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::plusto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::Broadcast1DExp<mshadow::Tensor<mshadow::gpu, int=1, float>, float, int=2, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_read_transactions","Device Memory Read Transactions",3119140,3119140,3119140
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::plusto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::Broadcast1DExp<mshadow::Tensor<mshadow::gpu, int=1, float>, float, int=2, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_write_transactions","Device Memory Write Transactions",3087359,3087359,3087359
"TITAN Xp (0)","void mshadow::cuda::SoftmaxKernel<int=8, float, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>>(mshadow::gpu, int=2, unsigned int)",1,"dram_read_transactions","Device Memory Read Transactions",9316016,9316016,9316016
"TITAN Xp (0)","void mshadow::cuda::SoftmaxKernel<int=8, float, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>>(mshadow::gpu, int=2, unsigned int)",1,"dram_write_transactions","Device Memory Write Transactions",6292647,6292647,6292647
"TITAN Xp (0)","void mxnet::op::AddTakeGradLargeBatchKernel<int=4, float, int>(float*, int const *, int const *, int const , int const , mxnet::op::AddTakeGradLargeBatchKernel<int=4, float, int> const *, int, int)",2,"dram_read_transactions","Device Memory Read Transactions",118820,131900,125360
"TITAN Xp (0)","void mxnet::op::AddTakeGradLargeBatchKernel<int=4, float, int>(float*, int const *, int const *, int const , int const , mxnet::op::AddTakeGradLargeBatchKernel<int=4, float, int> const *, int, int)",2,"dram_write_transactions","Device Memory Write Transactions",48850,54074,51462
"TITAN Xp (0)","_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqIN7mshadow2op4plusELi1EEEJPfS8_fEEEviDpT0_",18,"dram_read_transactions","Device Memory Read Transactions",24,280,110
"TITAN Xp (0)","_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqIN7mshadow2op4plusELi1EEEJPfS8_fEEEviDpT0_",18,"dram_write_transactions","Device Memory Write Transactions",0,4,0
"TITAN Xp (0)","sgemm_32x32x32_NN_vec",131,"dram_read_transactions","Device Memory Read Transactions",101678,985909,307081
"TITAN Xp (0)","sgemm_32x32x32_NN_vec",131,"dram_write_transactions","Device Memory Write Transactions",18225,42928,24689
"TITAN Xp (0)","void gemv2N_kernel_val<float, float, float, int=128, int=8, int=4, int=4, int=1, cublasGemvParams<cublasGemvTensor<float const >, cublasGemvTensor<float>, float>>(float, float, float const )",18,"dram_read_transactions","Device Memory Read Transactions",78966,80930,79502
"TITAN Xp (0)","void gemv2N_kernel_val<float, float, float, int=128, int=8, int=4, int=4, int=1, cublasGemvParams<cublasGemvTensor<float const >, cublasGemvTensor<float>, float>>(float, float, float const )",18,"dram_write_transactions","Device Memory Write Transactions",84,180,103
"TITAN Xp (0)","void mxnet::op::broadcast::reduce_kernel_M1<mshadow::red::sum, int=2, float, mxnet::op::mshadow_op::identity>(int, bool, float const *, mxnet::op::broadcast::reduce_kernel_M1<mshadow::red::sum, int=2, float, mxnet::op::mshadow_op::identity>*, mshadow::Shape<int=2>, mshadow::Shape)",54,"dram_read_transactions","Device Memory Read Transactions",0,10287,552
"TITAN Xp (0)","void mxnet::op::broadcast::reduce_kernel_M1<mshadow::red::sum, int=2, float, mxnet::op::mshadow_op::identity>(int, bool, float const *, mxnet::op::broadcast::reduce_kernel_M1<mshadow::red::sum, int=2, float, mxnet::op::mshadow_op::identity>*, mshadow::Shape<int=2>, mshadow::Shape)",54,"dram_write_transactions","Device Memory Write Transactions",0,2989,749
"TITAN Xp (0)","void op_generic_tensor_kernel<int=2, float, float, float, int=256, cudnnGenericOp_t=11, cudnnNanPropagation_t=0, cudnnDimOrder_t=0, int=2>(cudnnTensorStruct, float*, cudnnTensorStruct, float const *, cudnnTensorStruct, float const *, float, float, float, float, dimArray, reducedDivisorArray)",174,"dram_read_transactions","Device Memory Read Transactions",0,24196,2317
"TITAN Xp (0)","void op_generic_tensor_kernel<int=2, float, float, float, int=256, cudnnGenericOp_t=11, cudnnNanPropagation_t=0, cudnnDimOrder_t=0, int=2>(cudnnTensorStruct, float*, cudnnTensorStruct, float const *, cudnnTensorStruct, float const *, float, float, float, float, dimArray, reducedDivisorArray)",174,"dram_write_transactions","Device Memory Write Transactions",0,8008,773
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::minus, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::BinaryMapExp<mshadow::op::div, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::UnaryMapExp<mxnet::op::mshadow_op::square_root, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_read_transactions","Device Memory Read Transactions",6472397,6472397,6472397
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::minus, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::BinaryMapExp<mshadow::op::div, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::UnaryMapExp<mxnet::op::mshadow_op::square_root, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_write_transactions","Device Memory Write Transactions",2156123,2156123,2156123
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=5, float>, float>, mshadow::expr::Plan<mshadow::expr::SwapAxisExp<mshadow::Tensor<mshadow::gpu, int=5, float>, float, int=5, int=2, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=5)",76,"dram_read_transactions","Device Memory Read Transactions",0,200900,7679
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=5, float>, float>, mshadow::expr::Plan<mshadow::expr::SwapAxisExp<mshadow::Tensor<mshadow::gpu, int=5, float>, float, int=5, int=2, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=5)",76,"dram_write_transactions","Device Memory Write Transactions",0,198195,7594
"TITAN Xp (0)","void op_generic_tensor_kernel<int=2, float, float, float, int=256, cudnnGenericOp_t=12, cudnnNanPropagation_t=0, cudnnDimOrder_t=0, int=2>(cudnnTensorStruct, float*, cudnnTensorStruct, float const *, cudnnTensorStruct, float const *, float, float, float, float, dimArray, reducedDivisorArray)",134,"dram_read_transactions","Device Memory Read Transactions",0,10624,1541
"TITAN Xp (0)","void op_generic_tensor_kernel<int=2, float, float, float, int=256, cudnnGenericOp_t=12, cudnnNanPropagation_t=0, cudnnDimOrder_t=0, int=2>(cudnnTensorStruct, float*, cudnnTensorStruct, float const *, cudnnTensorStruct, float const *, float, float, float, float, dimArray, reducedDivisorArray)",134,"dram_write_transactions","Device Memory Write Transactions",0,1508,34
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::multo, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::ScalarExp<float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_read_transactions","Device Memory Read Transactions",3119387,3119387,3119387
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::multo, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::ScalarExp<float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_write_transactions","Device Memory Write Transactions",3088856,3088856,3088856
"TITAN Xp (0)","sgemm_128x128x8_NN_vec",2,"dram_read_transactions","Device Memory Read Transactions",547913,11694965,6121439
"TITAN Xp (0)","sgemm_128x128x8_NN_vec",2,"dram_write_transactions","Device Memory Write Transactions",178618,202022,190320
"TITAN Xp (0)","_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS0_13ReverseKernelEJPfS4_NS_9OpReqTypeEjjjjPKfEEEviDpT0_",4,"dram_read_transactions","Device Memory Read Transactions",557758,584406,567308
"TITAN Xp (0)","_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS0_13ReverseKernelEJPfS4_NS_9OpReqTypeEjjjjPKfEEEviDpT0_",4,"dram_write_transactions","Device Memory Write Transactions",100881,101381,101082
"TITAN Xp (0)","sgemm_32x32x32_NT_vec",54,"dram_read_transactions","Device Memory Read Transactions",67310,295917,153505
"TITAN Xp (0)","sgemm_32x32x32_NT_vec",54,"dram_write_transactions","Device Memory Write Transactions",17241,43101,31618
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::expr::UnaryMapExp<mxnet::op::mshadow_op::square, mshadow::expr::BinaryMapExp<mxnet::op::mshadow_op::clip, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_read_transactions","Device Memory Read Transactions",4325406,4325406,4325406
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::expr::UnaryMapExp<mxnet::op::mshadow_op::square, mshadow::expr::BinaryMapExp<mxnet::op::mshadow_op::clip, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_write_transactions","Device Memory Write Transactions",2150789,2150789,2150789
"TITAN Xp (0)","void mxnet::op::mxnet_op::SequenceMaskKernel<int=8, float, float>(mshadow::Tensor<mxnet::op::mxnet_op::SequenceMaskKernel<int=8, float, float>::gpu, int=3, float>, mshadow<mshadow::Tensor, int=1, float>, mxnet::op::mxnet_op::SequenceMaskKernel<int=8, float, float>::gpu)",36,"dram_read_transactions","Device Memory Read Transactions",66,1666,277
"TITAN Xp (0)","void mxnet::op::mxnet_op::SequenceMaskKernel<int=8, float, float>(mshadow::Tensor<mxnet::op::mxnet_op::SequenceMaskKernel<int=8, float, float>::gpu, int=3, float>, mshadow<mshadow::Tensor, int=1, float>, mxnet::op::mxnet_op::SequenceMaskKernel<int=8, float, float>::gpu)",36,"dram_write_transactions","Device Memory Write Transactions",0,12,3
"TITAN Xp (0)","void mxnet::op::mxnet_op::softmax_compute_kernel<int=7, mxnet::op::mxnet_op::softmax_fwd, float, int=2>(float*, float, unsigned int, int, mshadow::Shape<int=2>, mshadow::Shape)",18,"dram_read_transactions","Device Memory Read Transactions",330,723,517
"TITAN Xp (0)","void mxnet::op::mxnet_op::softmax_compute_kernel<int=7, mxnet::op::mxnet_op::softmax_fwd, float, int=2>(float*, float, unsigned int, int, mshadow::Shape<int=2>, mshadow::Shape)",18,"dram_write_transactions","Device Memory Write Transactions",1396,1812,1559
"TITAN Xp (0)","void mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::plus, int=2>(int, bool, float const *, float const , mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::plus, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape)",18,"dram_read_transactions","Device Memory Read Transactions",213,741,369
"TITAN Xp (0)","void mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::plus, int=2>(int, bool, float const *, float const , mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::plus, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape)",18,"dram_write_transactions","Device Memory Write Transactions",0,296,18
"TITAN Xp (0)","sgemm_128x128x8_NT_vec",1,"dram_read_transactions","Device Memory Read Transactions",16885130,16885130,16885130
"TITAN Xp (0)","sgemm_128x128x8_NT_vec",1,"dram_write_transactions","Device Memory Write Transactions",3098871,3098871,3098871
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2)",6,"dram_read_transactions","Device Memory Read Transactions",294,2156124,611520
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2)",6,"dram_write_transactions","Device Memory Write Transactions",2,1051762,300331
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, float>, float>, mshadow::expr::Plan<mshadow::expr::ScalarExp<float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)",6,"dram_read_transactions","Device Memory Read Transactions",32,2660,528
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, float>, float>, mshadow::expr::Plan<mshadow::expr::ScalarExp<float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)",6,"dram_write_transactions","Device Memory Write Transactions",0,676,116
"TITAN Xp (0)","void mshadow::cuda::MapRedKeepLowestKernel<mshadow::sv::saveto, mshadow::red::sum, int=5, float, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, float>, float>, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>>(mshadow::gpu, int=1, float, mshadow::Shape<int=2>)",8,"dram_read_transactions","Device Memory Read Transactions",6988,3109935,408171
"TITAN Xp (0)","void mshadow::cuda::MapRedKeepLowestKernel<mshadow::sv::saveto, mshadow::red::sum, int=5, float, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, float>, float>, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>>(mshadow::gpu, int=1, float, mshadow::Shape<int=2>)",8,"dram_write_transactions","Device Memory Write Transactions",18082,162490,53080
"TITAN Xp (0)","void mxnet::op::broadcast::reduce_kernel<mshadow::red::sum, int=2, float, mshadow::op::mul, mxnet::op::mshadow_op::left, int=2>(int, int, bool, float const *, float const , float const , mxnet::op::broadcast::reduce_kernel<mshadow::red::sum, int=2, float, mshadow::op::mul, mxnet::op::mshadow_op::left, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, int, bool)",36,"dram_read_transactions","Device Memory Read Transactions",10000,13213,10747
"TITAN Xp (0)","void mxnet::op::broadcast::reduce_kernel<mshadow::red::sum, int=2, float, mshadow::op::mul, mxnet::op::mshadow_op::left, int=2>(int, int, bool, float const *, float const , float const , mxnet::op::broadcast::reduce_kernel<mshadow::red::sum, int=2, float, mshadow::op::mul, mxnet::op::mshadow_op::left, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, mshadow::Shape, int, bool)",36,"dram_write_transactions","Device Memory Write Transactions",144,12702,4928
"TITAN Xp (0)","void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy620 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>**, bool=0, int, int)",2,"dram_read_transactions","Device Memory Read Transactions",556,644,600
"TITAN Xp (0)","void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy620 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>**, bool=0, int, int)",2,"dram_write_transactions","Device Memory Write Transactions",0,8,4
"TITAN Xp (0)","void mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::mul, int=2>(int, bool, float const *, float const , mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::mul, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape)",36,"dram_read_transactions","Device Memory Read Transactions",80,984,276
"TITAN Xp (0)","void mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::mul, int=2>(int, bool, float const *, float const , mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mshadow::op::mul, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape)",36,"dram_write_transactions","Device Memory Write Transactions",8,3716,1368
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::expr::SliceExp<mshadow::Tensor<mshadow::gpu, int=3, float>, mshadow::gpu, float, int=3, int=2>, float>, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=3, float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=3)",458,"dram_read_transactions","Device Memory Read Transactions",0,100534,2908
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::expr::SliceExp<mshadow::Tensor<mshadow::gpu, int=3, float>, mshadow::gpu, float, int=3, int=2>, float>, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=3, float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=3)",458,"dram_write_transactions","Device Memory Write Transactions",0,102308,4644
"TITAN Xp (0)","_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op2eqELi1EEEJPfS7_fEEEviDpT0_",1,"dram_read_transactions","Device Memory Read Transactions",1104,1104,1104
"TITAN Xp (0)","_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op2eqELi1EEEJPfS7_fEEEviDpT0_",1,"dram_write_transactions","Device Memory Write Transactions",24,24,24
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::expr::BinaryMapExp<mxnet::op::mshadow_op::clip, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_read_transactions","Device Memory Read Transactions",4315466,4315466,4315466
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::expr::BinaryMapExp<mxnet::op::mshadow_op::clip, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_write_transactions","Device Memory Write Transactions",2147762,2147762,2147762
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_read_transactions","Device Memory Read Transactions",4312008,4312008,4312008
"TITAN Xp (0)","void mshadow::cuda::MapPlanLargeKernel<mshadow::sv::saveto, int=8, int=1024, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2, int)",1,"dram_write_transactions","Device Memory Write Transactions",2150187,2150187,2150187
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, int>, int>, mshadow::expr::Plan<mshadow::expr::TypecastExp<int, float, mshadow::Tensor<mshadow::gpu, int=1, float>, int=1>, int>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)",1,"dram_read_transactions","Device Memory Read Transactions",427,427,427
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, int>, int>, mshadow::expr::Plan<mshadow::expr::TypecastExp<int, float, mshadow::Tensor<mshadow::gpu, int=1, float>, int=1>, int>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)",1,"dram_write_transactions","Device Memory Write Transactions",17,17,17
"TITAN Xp (0)","void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=2, float>, float>, mshadow::expr::Plan<mshadow::expr::BinaryMapExp<mshadow::op::plus, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::Tensor<mshadow::gpu, int=2, float>, float, int=1>, mshadow::expr::BinaryMapExp<mshadow::op::mul, mshadow::expr::ScalarExp<float>, mshadow::expr::BinaryMapExp<mxnet::op::mshadow_op::clip, mshadow::Tensor<mshadow::gpu, int=2, float>, mshadow::expr::ScalarExp<float>, float, int=1>, float, int=1>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=2)",6,"dram_read_transactions","Device Memory Read Transactions",125,2157334,610758
