==7597== NVPROF is profiling process 7597, command: python3 -m sockeye.train --source /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train-preproc.vi --target /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train
==7597== Profiling application: python3 -m sockeye.train --source /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train-preproc.vi --target /home/armageddonknight/Workspace/EcoRNN/EcoNMT/benchmarks/sockeye/workspace/data/iwslt15-vi_en/train
==7597== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.032726,0.051398,36,0.001427,0.001344,0.001600,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op22reciprocal_square_rootELi1EEEJPfS7_EEEviDpT0_"
"GPU activities",0.026733,0.041986,36,0.001166,0.001120,0.001280,"void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=3, float>, float>, mshadow::expr::Plan<mshadow::expr::UnaryMapExp<mxnet::op::mshadow_op::identity, mshadow::Tensor<mshadow::gpu, int=3, float>, float, int=1>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=3)"
"GPU activities",0.025490,0.040034,36,0.001112,0.001024,0.001280,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqIN7mshadow2op4plusELi1EEEJPfS8_fEEEviDpT0_"
"GPU activities",0.015770,0.024768,3,0.008256,0.007456,0.009344,"void mxnet::op::broadcast::reduce_kernel<mshadow::red::sum, int=2, float, mshadow::op::identity, int=1>(int, int, bool, float const *, mxnet::op::broadcast::reduce_kernel<mshadow::red::sum, int=2, float, mshadow::op::identity, int=1>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape, mshadow::Shape, int, bool)"
"GPU activities",0.015689,0.024641,2,0.012320,0.012288,0.012353,"void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy620 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy620, bool=0, int, int, int>**, bool=0, int, int)"
"GPU activities",0.008619,0.013537,3,0.004512,0.001824,0.008960,"[CUDA memcpy DtoH]"
"GPU activities",0.005318,0.008352,6,0.001392,0.001120,0.001536,"void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, float>, float>, mshadow::expr::Plan<mshadow::expr::ScalarExp<float>, float>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)"
"GPU activities",0.005033,0.007904,4,0.001976,0.001952,0.001984,"[CUDA memcpy HtoD]"
"GPU activities",0.004177,0.006560,1,0.006560,0.006560,0.006560,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS0_4pickILi2EEEJPfS5_PiiiN7mshadow5ShapeILi2EEES9_EEEviDpT0_"
"GPU activities",0.003667,0.005760,5,0.001152,0.001088,0.001248,"[CUDA memcpy DtoD]"
"GPU activities",0.001834,0.002880,2,0.001440,0.001440,0.001440,"void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, int>, int>, mshadow::expr::Plan<mshadow::expr::RangeExp<int>, int>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)"
"GPU activities",0.001752,0.002752,1,0.002752,0.002752,0.002752,"void mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mxnet::op::mshadow_op::ne, int=2>(int, bool, float const *, float const , mxnet::op::broadcast::binary_broadcast_kernel<int=2, float, mxnet::op::mshadow_op::ne, int=2>*, mshadow::Shape<int=2>, mshadow::Shape, mshadow::Shape)"
"GPU activities",0.001711,0.002688,2,0.001344,0.001344,0.001344,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS0_10tcast_clipEJPiPfiEEEviDpT0_"
"GPU activities",0.000937,0.001472,1,0.001472,0.001472,0.001472,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op3logELi1EEEJPfS7_EEEviDpT0_"
"GPU activities",0.000856,0.001344,1,0.001344,0.001344,0.001344,"void mshadow::cuda::MapPlanKernel<mshadow::sv::saveto, int=8, mshadow::expr::Plan<mshadow::Tensor<mshadow::gpu, int=1, int>, int>, mshadow::expr::Plan<mshadow::expr::TypecastExp<int, float, mshadow::Tensor<mshadow::gpu, int=1, float>, int=1>, int>>(mshadow::gpu, unsigned int, mshadow::Shape<int=2>, int=1)"
"GPU activities",0.000795,0.001248,1,0.001248,0.001248,0.001248,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op6rminusELi1EEEJPfS7_fEEEviDpT0_"
"GPU activities",0.000754,0.001184,1,0.001184,0.001184,0.001184,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op7maximumELi1EEEJPfS7_fEEEviDpT0_"
"GPU activities",0.000713,0.001120,1,0.001120,0.001120,0.001120,"_ZN5mxnet2op8mxnet_op20mxnet_generic_kernelINS1_11op_with_reqINS0_10mshadow_op2eqELi1EEEJPfS7_fEEEviDpT0_"
"API calls",49.636229,3077.210335,4793,0.642021,0.007096,1494.284127,"cudaLaunch"
"API calls",48.213617,2989.015193,12,249.084599,0.015159,1493.994532,"cudaMemcpy2DAsync"
"API calls",1.985242,123.075544,498,0.247139,0.002012,16.314975,"cudaStreamSynchronize"
"API calls",0.103391,6.409745,33341,0.000192,0.000102,0.285891,"cudaSetupArgument"
"API calls",0.033142,2.054633,4793,0.000428,0.000168,0.180862,"cudaConfigureCall"
"API calls",0.008225,0.509889,56,0.009105,0.005271,0.033189,"cudaMemsetAsync"
"API calls",0.007886,0.488874,1744,0.000280,0.000174,0.002474,"cudaPeekAtLastError"
"API calls",0.005913,0.366549,1259,0.000291,0.000173,0.009300,"cudaGetLastError"
"API calls",0.002959,0.183441,56,0.003275,0.001916,0.011406,"cudaEventQuery"
"API calls",0.001672,0.103630,56,0.001850,0.001168,0.003013,"cudaEventRecord"
"API calls",0.000831,0.051507,36,0.001430,0.000326,0.003793,"cudaSetDevice"
"API calls",0.000728,0.045139,10,0.004513,0.003546,0.007065,"cudaFuncGetAttributes"
"API calls",0.000066,0.004089,4,0.001022,0.000478,0.001579,"cudaGetDevice"
"API calls",0.000055,0.003396,4,0.000849,0.000411,0.001425,"cudaDeviceGetAttribute"
"API calls",0.000046,0.002881,1,0.002881,0.002881,0.002881,"cuDeviceGetCount"
